dataset,task,n,d_enc,model,track,fold,auc,acc,fit_s,lat_us,size,params
jannis,multi,50000,54,RuleFit,tuned,2,0.8236290963290911,0.6606864274570983,72.45880031585693,27.799812325134607,1080,"{""max_rules"": 120, ""tree_size"": 4}"
jannis,multi,50000,54,FIGS,default,2,0.791090023540387,0.6506060242409697,13.1714448928833,8.80493574692939,80,"{""max_rules"": 20}"
jannis,multi,50000,54,FIGS,tuned,2,0.7909614577331682,0.6450258010320413,13.33441400527954,8.906463207380835,80,"{""max_rules"": 20}"
jannis,multi,50000,54,L1-GAM,default,2,0.832392778603173,0.6659666386655466,19.045510292053223,10.765959317266734,1212,{}
jannis,multi,50000,54,L1-GAM,tuned,2,0.8321403349781826,0.6632065282611305,28.1971116065979,10.581001090385412,1247,"{""C"": 0.1, ""n_bins"": 16}"
adult,bin,48842,70,DTree-d3,default,0,0.8636699524744695,0.8446041397948529,0.0477266311645507,0.0444005363206152,15,"{""max_depth"": 3}"
adult,bin,48842,70,DTree-d3,tuned,0,0.8636699524744695,0.8446041397948529,0.0483496189117431,0.0461138815546232,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
adult,bin,48842,70,DTree-d6,default,0,0.8992657811206011,0.8576254529820035,0.0841679573059082,0.0524840112708064,99,"{""max_depth"": 6}"
adult,bin,48842,70,DTree-d6,tuned,0,0.8970275715224832,0.857379767827529,0.0845952033996582,0.0489255250155592,67,"{""max_depth"": 6, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
adult,bin,48842,70,RF-20,default,0,0.9051711578141076,0.8531416989128432,0.0760252475738525,0.775764647620249,2132,"{""n_estimators"": 20, ""max_depth"": 6}"
adult,bin,48842,70,RF-20,tuned,0,0.9103460874957204,0.8537559117990295,0.1123816967010498,0.7711517950671507,1896,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 5}"
adult,bin,48842,70,RF-40,default,0,0.9040832123710622,0.8452183526810393,0.1323499679565429,0.7715618264052039,4176,"{""n_estimators"": 40, ""max_depth"": 6}"
adult,bin,48842,70,RF-40,tuned,0,0.9112356161283396,0.8569498188071986,0.2735660076141357,0.7762478988400973,3734,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
adult,bin,48842,70,LinearSVM,default,0,0.9074824732508276,0.8539401756648854,0.4961204528808594,0.0651803387740958,71,"{""C"": 1.0}"
adult,bin,48842,70,LinearSVM,tuned,0,0.907563133186714,0.8540015969535041,0.4579565525054931,0.1184844127210086,71,"{""C"": 0.1}"
adult,bin,48842,70,GaussianNB,default,0,0.8365845553216906,0.7931945212210553,0.0135500431060791,0.3258870498941202,282,{}
adult,bin,48842,70,GaussianNB,tuned,0,0.8365845553216906,0.7931945212210553,0.0157725811004638,0.3272928716245882,282,"{""var_smoothing"": 1e-09}"
adult,bin,48842,70,DTree-d3,default,1,0.8550375466613169,0.8446655610834716,0.0450203418731689,0.0451473791149264,15,"{""max_depth"": 3}"
adult,bin,48842,70,DTree-d3,tuned,1,0.854917852041658,0.8445427185062343,0.0444433689117431,0.043609761597227,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
adult,bin,48842,70,DTree-d6,default,1,0.8971207594468702,0.8554757078803513,0.0812132358551025,0.0549734872518436,93,"{""max_depth"": 6}"
adult,bin,48842,70,DTree-d6,tuned,1,0.8968923542173209,0.8547386524169277,0.080888032913208,0.0547391836300989,75,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
adult,bin,48842,70,RF-20,default,1,0.9030359803000748,0.8466310423192679,0.0621740818023681,0.7676518847173397,2152,"{""n_estimators"": 20, ""max_depth"": 6}"
adult,bin,48842,70,RF-20,tuned,1,0.9080567918899044,0.8573183465389104,0.1440355777740478,0.7668611099939514,1892,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
adult,bin,48842,70,RF-40,default,1,0.9023082585660768,0.8428229224249125,0.0991139411926269,0.772308669199515,4214,"{""n_estimators"": 40, ""max_depth"": 6}"
adult,bin,48842,70,RF-40,tuned,1,0.9072741915561564,0.8559670781893004,0.1481521129608154,0.7639323147221431,3880,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 5}"
adult,bin,48842,70,LinearSVM,default,1,0.9057874747471396,0.8509305325225723,0.4147684574127197,0.0573458114220084,71,"{""C"": 1.0}"
adult,bin,48842,70,LinearSVM,tuned,1,0.9057742939354172,0.8511147963884282,0.4338998794555664,0.3618380118555683,71,"{""C"": 0.1}"
adult,bin,48842,70,GaussianNB,default,1,0.8299783677181195,0.7941158405503348,0.0135703086853027,0.3324621952793301,282,{}
adult,bin,48842,70,GaussianNB,tuned,1,0.8299783677181195,0.7941158405503348,0.0159366130828857,0.3221235479698464,282,"{""var_smoothing"": 1e-09}"
adult,bin,48842,70,DTree-d3,default,2,0.8515102900471242,0.8431818181818181,0.0440855026245117,0.0435538608260471,15,"{""max_depth"": 3}"
adult,bin,48842,70,DTree-d3,tuned,2,0.8519132890370613,0.8431818181818181,0.0445895195007324,0.0475226221857844,15,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
adult,bin,48842,70,DTree-d6,default,2,0.8909751485165447,0.8536855036855037,0.0818724632263183,0.0536588251737177,93,"{""max_depth"": 6}"
adult,bin,48842,70,DTree-d6,tuned,2,0.8913505456878508,0.8527641277641278,0.0807058811187744,0.0510666821454022,85,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
adult,bin,48842,70,RF-20,default,2,0.8978219957369027,0.8439189189189189,0.0620679855346679,0.7702033115546298,2088,"{""n_estimators"": 20, ""max_depth"": 6}"
adult,bin,48842,70,RF-20,tuned,2,0.9030048772195858,0.856081081081081,0.0898468494415283,0.7768081505702813,1752,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 20}"
adult,bin,48842,70,RF-40,default,2,0.8959371739904426,0.8414004914004914,0.0983021259307861,0.7701007974235666,4160,"{""n_estimators"": 40, ""max_depth"": 6}"
adult,bin,48842,70,RF-40,tuned,2,0.9028269424015448,0.8546683046683047,0.2353532314300537,0.770906265596207,3154,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 20}"
adult,bin,48842,70,LinearSVM,default,2,0.9017168579947064,0.8497542997542997,0.4513413906097412,0.0607469450929533,71,"{""C"": 1.0}"
adult,bin,48842,70,LinearSVM,tuned,2,0.9017168579947064,0.8497542997542997,0.4798572063446045,0.1788139343261718,71,"{""C"": 1.0}"
adult,bin,48842,70,GaussianNB,default,2,0.828792106895635,0.7972358722358722,0.0132620334625244,0.3338592351215184,282,{}
adult,bin,48842,70,GaussianNB,tuned,2,0.828792106895635,0.7972358722358722,0.0160403251647949,0.3336249171076594,282,"{""var_smoothing"": 1e-09}"
bank-marketing,bin,45211,51,DTree-d3,default,0,0.7643540168180007,0.9013336872138544,0.0455596446990966,0.0257069996045411,15,"{""max_depth"": 3}"
bank-marketing,bin,45211,51,DTree-d3,tuned,0,0.7643540168180007,0.9013336872138544,0.0452721118927001,0.029930857385718,15,"{""max_depth"": 3, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
bank-marketing,bin,45211,51,DTree-d6,default,0,0.8531075393218754,0.900869219029925,0.0854706764221191,0.0360214388304862,121,"{""max_depth"": 6}"
bank-marketing,bin,45211,51,DTree-d6,tuned,0,0.8552247497698833,0.900205693052883,0.0833394527435302,0.0369389809702175,85,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
bank-marketing,bin,45211,51,RF-20,default,0,0.8981730418254126,0.8946320748457303,0.0726163387298584,0.8221177571992568,2124,"{""n_estimators"": 20, ""max_depth"": 6}"
bank-marketing,bin,45211,51,RF-20,tuned,0,0.8981730418254126,0.8946320748457303,0.0719192028045654,0.8200453775388292,2124,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
bank-marketing,bin,45211,51,RF-40,default,0,0.901106529518962,0.8952956008227723,0.1177661418914794,0.8164384877481613,4270,"{""n_estimators"": 40, ""max_depth"": 6}"
bank-marketing,bin,45211,51,RF-40,tuned,0,0.901106529518962,0.8952956008227723,0.1099777221679687,0.8228454630342161,4270,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
bank-marketing,bin,45211,51,LinearSVM,default,0,0.9095336868922196,0.8830203702474951,0.2567253112792969,0.195879427140571,52,"{""C"": 1.0}"
bank-marketing,bin,45211,51,LinearSVM,tuned,0,0.9095835547551694,0.8830203702474951,0.2980082035064697,0.1930318825689911,52,"{""C"": 0.1}"
bank-marketing,bin,45211,51,GaussianNB,default,0,0.8164618205674161,0.8522991175104505,0.0094139575958251,0.2527037610356551,206,{}
bank-marketing,bin,45211,51,GaussianNB,tuned,0,0.8382904759542279,0.8747262955344701,0.0092320442199707,0.2496505604672389,206,"{""var_smoothing"": 1e-07}"
bank-marketing,bin,45211,51,DTree-d3,default,1,0.8178766791014637,0.901990710019907,0.0459675788879394,0.0281925619083599,15,"{""max_depth"": 3}"
bank-marketing,bin,45211,51,DTree-d3,tuned,1,0.8177320514311852,0.901990710019907,0.0457849502563476,0.0284773352609696,13,"{""max_depth"": 3, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.001}"
bank-marketing,bin,45211,51,DTree-d6,default,1,0.858181827714387,0.9020570670205706,0.0844888687133789,0.0370996395483187,119,"{""max_depth"": 6}"
bank-marketing,bin,45211,51,DTree-d6,tuned,1,0.8609652603312983,0.9031187790311878,0.0841703414916992,0.0358181594615751,77,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
bank-marketing,bin,45211,51,RF-20,default,1,0.902126325130249,0.894293297942933,0.0665688514709472,0.8279152397454457,2152,"{""n_estimators"": 20, ""max_depth"": 6}"
bank-marketing,bin,45211,51,RF-20,tuned,1,0.906243482323988,0.9034505640345056,0.0927822589874267,0.8173469842152636,2096,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 5}"
bank-marketing,bin,45211,51,RF-40,default,1,0.9038431233506936,0.8939615129396151,0.1097755432128906,0.816429381190188,4306,"{""n_estimators"": 40, ""max_depth"": 6}"
bank-marketing,bin,45211,51,RF-40,tuned,1,0.9112531069054236,0.9025215660252156,0.1656973361968994,0.8124425542536522,4438,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
bank-marketing,bin,45211,51,LinearSVM,default,1,0.907136802217846,0.883012607830126,0.2632153034210205,0.193851549418145,52,"{""C"": 1.0}"
bank-marketing,bin,45211,51,LinearSVM,tuned,1,0.9076670184249171,0.883012607830126,0.2810127735137939,0.1955601895338032,52,"{""C"": 0.01}"
bank-marketing,bin,45211,51,GaussianNB,default,1,0.8202575796216245,0.851692103516921,0.0092949867248535,0.2492557872425426,206,{}
bank-marketing,bin,45211,51,GaussianNB,tuned,1,0.8202575796216245,0.851692103516921,0.0091419219970703,0.2468035722617368,206,"{""var_smoothing"": 1e-09}"
bank-marketing,bin,45211,51,DTree-d3,default,2,0.822024931457439,0.9000663570006636,0.0425550937652587,0.0278761470721269,15,"{""max_depth"": 3}"
bank-marketing,bin,45211,51,DTree-d3,tuned,2,0.8219011049374985,0.9000663570006636,0.0423245429992675,0.0313725310125015,13,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.001}"
bank-marketing,bin,45211,51,DTree-d6,default,2,0.8601575746813513,0.8986728599867286,0.0816984176635742,0.0363560646831712,123,"{""max_depth"": 6}"
bank-marketing,bin,45211,51,DTree-d6,tuned,2,0.8669926280808455,0.9005972130059722,0.0815908908843994,0.0357074142688936,71,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
bank-marketing,bin,45211,51,RF-20,default,2,0.9101905219132232,0.8948241539482416,0.0598280429840087,0.817378625698887,2174,"{""n_estimators"": 20, ""max_depth"": 6}"
bank-marketing,bin,45211,51,RF-20,tuned,2,0.9106575674137364,0.8997345719973457,0.0825803279876709,0.8218242541479606,2036,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 5}"
bank-marketing,bin,45211,51,RF-40,default,2,0.9097134594653142,0.8950895819508958,0.0865156650543212,0.8208275474138267,4246,"{""n_estimators"": 40, ""max_depth"": 6}"
bank-marketing,bin,45211,51,RF-40,tuned,2,0.9118372654398564,0.8999336429993364,0.1431763172149658,0.8192454732326616,4468,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.3, ""min_samples_leaf"": 1}"
bank-marketing,bin,45211,51,LinearSVM,default,2,0.9096126079864226,0.883012607830126,0.2374155521392822,0.0508795056662657,52,"{""C"": 1.0}"
bank-marketing,bin,45211,51,LinearSVM,tuned,2,0.909669640648619,0.883012607830126,0.295828104019165,0.0533633621306947,52,"{""C"": 0.1}"
bank-marketing,bin,45211,51,GaussianNB,default,2,0.8210527547436532,0.8513603185136032,0.0093991756439208,0.2499360791404435,206,{}
bank-marketing,bin,45211,51,GaussianNB,tuned,2,0.8210527547436532,0.8513603185136032,0.0090453624725341,0.251043531067259,206,"{""var_smoothing"": 1e-09}"
electricity,bin,45312,14,DTree-d3,default,0,0.8151657987171272,0.7603283898305084,0.0428230762481689,0.0150590124776807,15,"{""max_depth"": 3}"
electricity,bin,45312,14,DTree-d3,tuned,0,0.8151657987171272,0.7603283898305084,0.0428419113159179,0.0137014914367158,15,"{""max_depth"": 3, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0001}"
electricity,bin,45312,14,DTree-d6,default,0,0.8633683651191559,0.7816472457627118,0.080920934677124,0.0235040561627533,123,"{""max_depth"": 6}"
electricity,bin,45312,14,DTree-d6,tuned,0,0.8645363753937064,0.7833686440677966,0.0805015563964843,0.021878187939272,97,"{""max_depth"": 6, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
electricity,bin,45312,14,RF-20,default,0,0.8772068813091318,0.7808527542372882,0.0821297168731689,0.7948917099985026,2318,"{""n_estimators"": 20, ""max_depth"": 6}"
electricity,bin,45312,14,RF-20,tuned,0,0.8844644254081827,0.7874735169491526,0.1352534294128418,0.8048363408799899,2392,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 1}"
electricity,bin,45312,14,RF-40,default,0,0.878740189154168,0.7819120762711864,0.1369681358337402,0.7965965038639004,4716,"{""n_estimators"": 40, ""max_depth"": 6}"
electricity,bin,45312,14,RF-40,tuned,0,0.8865327524527822,0.7891949152542372,0.2361750602722168,0.7981908018306151,4732,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
electricity,bin,45312,14,LinearSVM,default,0,0.8283084732727144,0.7259004237288136,0.1584804058074951,0.045161252304659,15,"{""C"": 1.0}"
electricity,bin,45312,14,LinearSVM,tuned,0,0.8283089218208117,0.7259004237288136,0.1992812156677246,0.0455243102574752,15,"{""C"": 10.0}"
electricity,bin,45312,14,GaussianNB,default,0,0.7951478955477888,0.7346398305084746,0.0052564144134521,0.1430764036663508,58,{}
electricity,bin,45312,14,GaussianNB,tuned,0,0.7951478955477888,0.7346398305084746,0.0051922798156738,0.1424134282742516,58,"{""var_smoothing"": 1e-09}"
electricity,bin,45312,14,DTree-d3,default,1,0.8108396402970844,0.758011122881356,0.0395224094390869,0.0135278550244994,15,"{""max_depth"": 3}"
electricity,bin,45312,14,DTree-d3,tuned,1,0.8108396402970844,0.758011122881356,0.039482831954956,0.014064549389532,15,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
electricity,bin,45312,14,DTree-d6,default,1,0.8597315699480867,0.7857521186440678,0.0781981945037841,0.0249720731024014,125,"{""max_depth"": 6}"
electricity,bin,45312,14,DTree-d6,tuned,1,0.8593668944044458,0.7854210805084746,0.0782313346862793,0.0229989320544873,107,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
electricity,bin,45312,14,RF-20,default,1,0.8696284796913518,0.7848914194915254,0.0703327655792236,0.7964702228368339,2338,"{""n_estimators"": 20, ""max_depth"": 6}"
electricity,bin,45312,14,RF-20,tuned,1,0.8820621492748727,0.7951536016949152,0.13197922706604,0.7931711310047215,2428,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
electricity,bin,45312,14,RF-40,default,1,0.8725737310450177,0.7867452330508474,0.1141788959503173,0.7986170002969645,4722,"{""n_estimators"": 40, ""max_depth"": 6}"
electricity,bin,45312,14,RF-40,tuned,1,0.8838492469394851,0.7925715042372882,0.2057843208312988,0.8033525388119584,4836,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
electricity,bin,45312,14,LinearSVM,default,1,0.8269921409724461,0.7214645127118644,0.1739850044250488,0.0452086076898089,15,"{""C"": 1.0}"
electricity,bin,45312,14,LinearSVM,tuned,1,0.8269921589151037,0.7214645127118644,0.1710734367370605,0.0460925748792745,15,"{""C"": 10.0}"
electricity,bin,45312,14,GaussianNB,default,1,0.791826236701261,0.719875529661017,0.0053091049194335,0.1429343375109009,58,{}
electricity,bin,45312,14,GaussianNB,tuned,1,0.7918261290453157,0.719875529661017,0.0051031112670898,0.1426028498148514,58,"{""var_smoothing"": 1e-08}"
electricity,bin,45312,14,DTree-d3,default,2,0.8168666417718274,0.7616525423728814,0.0396003723144531,0.0149485165789975,15,"{""max_depth"": 3}"
electricity,bin,45312,14,DTree-d3,tuned,2,0.8168666417718274,0.7616525423728814,0.0395038127899169,0.0137172765650991,15,"{""max_depth"": 3, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
electricity,bin,45312,14,DTree-d6,default,2,0.8627705537448624,0.7830376059322034,0.0775072574615478,0.0247668664334184,123,"{""max_depth"": 6}"
electricity,bin,45312,14,DTree-d6,tuned,2,0.8624867098735429,0.783103813559322,0.0775115489959716,0.0212467828039395,99,"{""max_depth"": 6, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
electricity,bin,45312,14,RF-20,default,2,0.8696487369517405,0.784427966101695,0.0703852176666259,0.804489068055557,2312,"{""n_estimators"": 20, ""max_depth"": 6}"
electricity,bin,45312,14,RF-20,tuned,2,0.8668674904595302,0.7833686440677966,0.0690903663635253,0.7974015454114494,2158,"{""n_estimators"": 20, ""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20}"
electricity,bin,45312,14,RF-40,default,2,0.8733495267014018,0.7864141949152542,0.1173577308654785,0.7950337761539524,4644,"{""n_estimators"": 40, ""max_depth"": 6}"
electricity,bin,45312,14,RF-40,tuned,2,0.8861546900384375,0.7895259533898306,0.2115216255187988,0.7987590664524143,4752,"{""n_estimators"": 40, ""max_depth"": 6, ""max_features"": 0.6, ""min_samples_leaf"": 5}"
electricity,bin,45312,14,LinearSVM,default,2,0.8253844250268207,0.7227224576271186,0.1389722824096679,0.0460452194941245,15,"{""C"": 1.0}"
electricity,bin,45312,14,LinearSVM,tuned,2,0.8253845685680812,0.7227224576271186,0.2916531562805176,0.0456505912845417,15,"{""C"": 10.0}"
electricity,bin,45312,14,GaussianNB,default,2,0.7936133074518872,0.7320577330508474,0.0062990188598632,0.1666909557277873,58,{}
electricity,bin,45312,14,GaussianNB,tuned,2,0.7936133074518872,0.7320577330508474,0.0052206516265869,0.1446075611195321,58,"{""var_smoothing"": 1e-09}"
spambase,bin,4601,57,DTree-d3,default,0,0.9020638916812712,0.8891786179921773,0.00986909866333,0.0592160877690321,15,"{""max_depth"": 3}"
spambase,bin,4601,57,DTree-d3,tuned,0,0.9035192911599604,0.8898305084745762,0.0097122192382812,0.0575064369410548,15,"{""max_depth"": 3, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0001}"
spambase,bin,4601,57,DTree-d6,default,0,0.9318301915327066,0.9139504563233376,0.0185868740081787,0.064345040252964,65,"{""max_depth"": 6}"
spambase,bin,4601,57,DTree-d6,tuned,0,0.9413596776058856,0.8976531942633638,0.0162067413330078,0.0707173751572431,39,"{""max_depth"": 6, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
spambase,bin,4601,57,RF-20,default,0,0.9782001441165744,0.9295958279009128,0.0274238586425781,7.779532958506916,1496,"{""n_estimators"": 20, ""max_depth"": 6}"
